,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+16.21%,+4.27%,+10.00%,-4.07%,18.4,1.82,5.68,LEG,growth_and_valuation
