,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+43.44%,+8.99%,+12.00%,+8.52%,32.3,2.55,6.09,CTAS,growth_and_valuation
