,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,-8.70%,+13.86%,+10.23%,-6.83%,26.5,2.73,10.61,ROK,growth_and_valuation
