,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,-16.54%,-24.77%,-7.00%,-5.37%,9.1,3.21,5.81,GILD,growth_and_valuation
