,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+3.46%,+12.17%,+11.00%,+7.71%,32.3,3.07,3.40,TMO,growth_and_valuation
