,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+5.31%,+13.44%,+8.54%,-0.37%,19.2,1.71,5.51,GD,growth_and_valuation
