,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,--,-4.00%,+20.00%,+197.34%,NM,2.33,2.63,CHTR,growth_and_valuation
