,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+200.00%,+23.34%,+12.00%,+33.69%,20.7,0.85,3.55,DLTR,growth_and_valuation
