,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,99.69,100.17,98.78 - 101.70,1019174,1203049,$9.7B,0.32%,XEC,todays_trading
