,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+12.97%,-0.84%,+5.00%,+7.03%,16.9,3.04,2.86,GRMN,growth_and_valuation
