,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,-523.33%,+29.22%,+14.47%,-6.95%,NM,0.98,0.73,NWSA,growth_and_valuation
