,Sector,Industry,"President, Chief Executive Officer & Director",Chief Financial Officer & Executive Vice President,Corporate headquarters,Symbol,Category
1,Consumer Services,Hotels/Resorts/Cruiselines,Christopher J. Nassetta,Kevin J. Jacobs,"McLean, Virginia",HLT,profile
