,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,38.97,38.99,38.81 - 39.30,5199470,9292746,$33.9B,1.85%,HAL,todays_trading
