,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+70.12%,+10.34%,+13.00%,+19.76%,19.4,0.87,3.59,FDX,growth_and_valuation
