,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+4.97%,+19.84%,+10.34%,-8.18%,18.0,1.32,3.90,CMI,growth_and_valuation
