,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,-9.89%,-0.10%,+8.00%,-2.70%,11.8,0.37,1.35,KSS,growth_and_valuation
