,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+38.63%,-34.47%,+4.97%,+15.30%,28.6,11.39,2.26,PLD,growth_and_valuation
