,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+2.44%,-15.64%,+7.20%,+3.99%,28.8,2.97,5.67,VAR,growth_and_valuation
