,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,64.33,64.70,64.28 - 64.87,1273114,3229305,$20.9B,0.93%,HLT,todays_trading
