,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+8.42%,+1.82%,+9.14%,+11.43%,17.3,3.35,1.40,BBT,growth_and_valuation
