,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,-16.43%,+7.68%,+10.09%,+2.99%,33.4,2.09,2.88,RSG,growth_and_valuation
