,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,-42.31%,+26.83%,+12.00%,-0.63%,29.5,1.04,1.20,HIG,growth_and_valuation
