,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,196.04,196.04,195.65 - 197.57,916443,1440446,$51.8B,1.42%,ANTM,todays_trading
