,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,90.59,90.10,89.83 - 90.99,1529134,2596478,$35.7B,3.99%,LYB,todays_trading
