,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,52.14,52.35,51.91 - 52.49,3976827,4985553,$31.2B,0.96%,LUV,todays_trading
