,Sector,Industry,"President, Chief Executive Officer & Director",Chief Financial Officer & Executive Vice President,Corporate headquarters,Symbol,Category
1,Communications,Specialty Telecommunications,Jeffrey K. Storey,Sunit S. Patel,"Broomfield, Colorado",LVLT,profile
