,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+7.60%,-2.02%,+7.00%,+4.16%,20.8,0.75,2.62,PDCO,growth_and_valuation
