,Sector,Industry,"President, Chief Executive Officer & Director",Chief Financial Officer & Executive Vice President,Corporate headquarters,Symbol,Category
1,Commercial Services,Financial Publishing/Services,Raymond W. McDaniel,Linda S. Huber,"New York, New York",MCO,profile
