,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,--,+15.13%,+10.00%,-24.17%,30.5,2.10,2.67,PNR,growth_and_valuation
