,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,28.60,28.80,28.50 - 28.86,4813355,5501567,$10.1B,2.81%,VIAB,todays_trading
