,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,-69.42%,-1.02%,+16.25%,-19.48%,47.9,1.44,0.73,MOS,growth_and_valuation
