,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+8.36%,+19.16%,+9.76%,+16.76%,17.4,4.33,1.53,MTB,growth_and_valuation
