,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+11.19%,+16.45%,+14.77%,-0.83%,17.2,3.08,1.97,STT,growth_and_valuation
