,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+17.32%,+2.27%,+7.43%,+4.17%,20.5,1.71,8.95,NOC,growth_and_valuation
