,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+7.41%,+10.31%,+11.64%,+0.29%,25.8,2.12,8.18,COL,growth_and_valuation
