,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,59.51,59.75,59.14 - 59.80,2176369,2484137,$7.5B,1.81%,TSCO,todays_trading
