,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+96.36%,+22.49%,+19.10%,+2.38%,17.4,2.09,2.92,RCL,growth_and_valuation
