,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+297.18%,+15.69%,+10.75%,+9.59%,42.0,4.55,13.93,BCR,growth_and_valuation
