,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,-7.65%,+14.26%,+13.20%,-8.58%,19.1,4.34,4.32,UNP,growth_and_valuation
