,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+172.66%,+7.64%,+7.92%,+2.56%,8.4,6.83,9.67,MO,growth_and_valuation
