,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,--,-13.64%,+10.00%,+0.18%,44.1,2.32,5.97,FMC,growth_and_valuation
