,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,19.33,19.33,19.10 - 19.44,14322540,11377357,$43.2B,2.58%,KMI,todays_trading
