,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,82.55,82.55,82.46 - 83.39,1570857,1590865,$32.8B,2.07%,AFL,todays_trading
