,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+89.44%,-25.16%,-9.20%,+0.17%,27.3,1.86,5.87,DISH,growth_and_valuation
