,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+24.70%,+9.87%,+12.30%,-2.90%,30.4,2.64,5.62,ECL,growth_and_valuation
