,Earnings growth (last year),Earnings growth (this year),Earnings growth (next 5 years),Revenue growth (last year),P/E ratio,Price/Sales,Price/Book,Symbol,Category
1,+2.26%,+36.75%,+16.00%,-1.61%,21.2,1.06,181.54,BA,growth_and_valuation
