,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,11.12,11.14,11.03 - 11.39,7786948,14644243,$9.6B,1.77%,MRO,todays_trading
