,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,67.46,67.69,67.51 - 68.14,1536218,2069850,$21.5B,2.73%,CAH,todays_trading
