,Previous close,Today’s open,Day’s range,Volume,Average volume (3 months),Market cap,Dividend yield,Symbol,Category
1,56.91,57.21,57.03 - 58.05,1420972,1296951,$14.7B,2.76%,WRK,todays_trading
